Symbol,Name,IPOyear,Sector,industry,Summary Quote
MS,Morgan Stanley,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ms
MS^A,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^f
MS^I,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^i
MS^K,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^k
MS^L,Morgan Stanley,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^l
CAF,Morgan Stanley China A Share Fund Inc.,2006,n/a,n/a,https://old.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",2007,n/a,n/a,https://old.nasdaq.com/symbol/edd
IIF,"Morgan Stanley India Investment Fund, Inc.",1994,n/a,n/a,https://old.nasdaq.com/symbol/iif
MOS,Mosaic Company (The),n/a,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/mos
MSI,"Motorola Solutions, Inc.",n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,n/a,Consumer Non-Durables,Consumer Specialties,https://old.nasdaq.com/symbol/mov
MPLX,MPLX LP,2012,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,2012,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mrc
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/hjv
MSA,MSA Safety Incorporporated,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/msa
MSM,"MSC Industrial Direct Company, Inc.",1995,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/msm
MSCI,MSCI Inc,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/msci
MSGN,MSG Networks Inc.,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/msgn
MLI,"Mueller Industries, Inc.",n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mli
MWA,Mueller Water Products Inc,2006,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mwa
MVF,"MuniVest Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/mvf
MZA,"MuniYield Arizona Fund, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/mza
MUR,Murphy Oil Corporation,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,2013,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/musa
MVO,MV Oil Trust,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mvo
MVC,"MVC Capital, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/mvc
MVCD,"MVC Capital, Inc.",2017,n/a,n/a,https://old.nasdaq.com/symbol/mvcd
MYE,"Myers Industries, Inc.",n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nbr
NBR^A,Nabors Industries Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nbr^a
NC,"NACCO Industries, Inc.",n/a,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/ntp
NTEST,NASDAQ TEST STOCK,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.c
NBHC,National Bank Holdings Corporation,2012,Finance,Major Banks,https://old.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nfg
NGG,"National Grid Transco, PLC",n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/npk
NNN,National Retail Properties,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn
NNN^F,National Retail Properties,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nnn^f
NRUC,National Rural Utilities Cooperative Finance Corporation,2019,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/nruc
SID,National Steel Company,n/a,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa
NSA^A,National Storage Affiliates Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nsa^a
NTCO,Natura &Co Holding S.A.,2020,n/a,n/a,https://old.nasdaq.com/symbol/ntco
NGS,"Natural Gas Services Group, Inc.",2002,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",2012,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,2002,Energy,Coal Mining,https://old.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",1993,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",n/a,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/nls
NVGS,Navigator Holdings Ltd.,2013,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nm^h
NMM,Navios Maritime Partners LP,2007,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav^d
NCR,NCR Corporation,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr
NP,"Neenah, Inc.",n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/np
NNI,"Nelnet, Inc.",2003,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,2011,Technology,Semiconductors,https://old.nasdaq.com/symbol/nptn
NSCO,"Nesco Holdings, Inc.",2017,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco
NSCO.WS,"Nesco Holdings, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nsco.ws
NVRO,Nevro Corp.,2014,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",1988,n/a,n/a,https://old.nasdaq.com/symbol/hyb
NFH,New Frontier Health Corporation,2018,Finance,Business Services,https://old.nasdaq.com/symbol/nfh
NFH.WS,New Frontier Health Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nfh.ws
GF,"New Germany Fund, Inc. (The)",1990,n/a,n/a,https://old.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),2014,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",1990,n/a,n/a,https://old.nasdaq.com/symbol/irl
NMFC,New Mountain Finance Corporation,2011,n/a,n/a,https://old.nasdaq.com/symbol/nmfc
NMFX,New Mountain Finance Corporation,2018,n/a,n/a,https://old.nasdaq.com/symbol/nmfx
EDU,"New Oriental Education & Technology Group, Inc.",2006,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz
NRZ^A,New Residential Investment Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^a
NRZ^B,New Residential Investment Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^b
NRZ^C,New Residential Investment Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^c
SNR,New Senior Investment Group Inc.,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/snr
NYCB,"New York Community Bancorp, Inc.",n/a,Finance,Banks,https://old.nasdaq.com/symbol/nycb
NYCB^A,"New York Community Bancorp, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nycb^a
NYCB^U,"New York Community Bancorp, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nycb^u
NYT,New York Times Company (The),n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt
NJR,NewJersey Resources Corporation,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/neu
NEM,Newmont Corporation,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nr
NEXA,Nexa Resources S.A.,2017,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nexa
NREF,"NexPoint Real Estate Finance, Inc.",2020,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nref
NXRT,"NexPoint Residential Trust, Inc.",2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt
NHF,NexPoint Strategic Opportunities Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nhf
NEP,"NextEra Energy Partners, LP",2014,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nee
NEE^I,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^j
NEE^K,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^k
NEE^N,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^n
NEE^O,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^o
NEE^P,"NextEra Energy, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^p
NEX,NexTier Oilfield Solutions Inc.,2017,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nex
NGL,NGL ENERGY PARTNERS LP,2011,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/ngl
NGL^B,NGL ENERGY PARTNERS LP,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngl^b
NGL^C,NGL ENERGY PARTNERS LP,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngl^c
NMK^B,"Niagara Mohawk Holdings, Inc.",n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^c
NLSN,Nielsen N.V.,2011,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/nke
NINE,"Nine Energy Service, Inc.",2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nine
NIO,NIO Inc.,2018,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nio
NI,"NiSource, Inc",n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni
NI^B,"NiSource, Inc",n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni^b
NL,"NL Industries, Inc.",n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,2010,Finance,Investment Managers,https://old.nasdaq.com/symbol/noah
NE,Noble Corporation,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ne
NOK,Nokia Corporation,1994,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,2016,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/osb
NAT,Nordic American Tankers Limited,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/jwn
NSC,Norfolk Southern Corporation,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/nsc
NOA,North American Construction Group Ltd.,2006,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/noa
NRT,North European Oil Royality Trust,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nrt
NOC,Northrop Grumman Corporation,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/noc
NWN,Northwest Natural Holding Company,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nwe
NCLH,Norwegian Cruise Line Holdings Ltd.,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nclh
NVS,Novartis AG,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,2014,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/dnow
NRG,"NRG Energy, Inc.",n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nrg
NUS,"Nu Skin Enterprises, Inc.",1996,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus
NUE,Nucor Corporation,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/ns
NS^A,Nustar Energy L.P.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ns^a
NS^B,Nustar Energy L.P.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ns^b
NS^C,Nustar Energy L.P.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ns^c
NSS,"NuStar Logistics, L.P.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nss
NTR,Nutrien Ltd.,2018,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/ntr
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,2014,n/a,n/a,https://old.nasdaq.com/symbol/jmlp
NVG,Nuveen AMT-Free Municipal Credit Income Fund,2002,n/a,n/a,https://old.nasdaq.com/symbol/nvg
NUV,Nuveen AMT-Free Municipal Value Fund,1987,n/a,n/a,https://old.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,2009,n/a,n/a,https://old.nasdaq.com/symbol/nuw
NEA,Nuveen AMT-Free Quality Municipal Income Fund,2002,n/a,n/a,https://old.nasdaq.com/symbol/nea
NAZ,Nuveen Arizona Quality Municipal Income Fund,1992,n/a,n/a,https://old.nasdaq.com/symbol/naz
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,2002,n/a,n/a,https://old.nasdaq.com/symbol/nkx
NCB,Nuveen California Municipal Value Fund 2,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/nca
NAC,Nuveen California Quality Municipal Income Fund,1999,n/a,n/a,https://old.nasdaq.com/symbol/nac
JCE,Nuveen Core Equity Alpha Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/jce
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,2017,n/a,n/a,https://old.nasdaq.com/symbol/jco
JQC,Nuveen Credit Strategies Income Fund,2003,n/a,n/a,https://old.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,2003,n/a,n/a,https://old.nasdaq.com/symbol/jdd
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,2014,n/a,n/a,https://old.nasdaq.com/symbol/diax
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,2017,n/a,n/a,https://old.nasdaq.com/symbol/jemd
JMF,Nuveen Energy MLP Total Return Fund,2011,n/a,n/a,https://old.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,2009,n/a,n/a,https://old.nasdaq.com/symbol/nev
JFR,Nuveen Floating Rate Income Fund,2004,n/a,n/a,https://old.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,2004,n/a,n/a,https://old.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Quality Municipal Income Fund ,2002,n/a,n/a,https://old.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,2014,n/a,n/a,https://old.nasdaq.com/symbol/jgh
JHY,Nuveen High Income 2020 Target Term Fund,2015,n/a,n/a,https://old.nasdaq.com/symbol/jhy
JHAA,Nuveen High Income 2023 Target Term Fund,2018,n/a,n/a,https://old.nasdaq.com/symbol/jhaa
JHB,Nuveen High Income November 2021 Target Term Fund,2016,n/a,n/a,https://old.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,1992,n/a,n/a,https://old.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,1992,n/a,n/a,https://old.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Quality Municipal Income Fund,1993,n/a,n/a,https://old.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Municipal Income Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Municipal Income Fund,1991,n/a,n/a,https://old.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Quality Municipal Income Fund,2014,n/a,n/a,https://old.nasdaq.com/symbol/nms
NOM,Nuveen Missouri Quality Municipal Income Fund,1993,n/a,n/a,https://old.nasdaq.com/symbol/nom
JLS,Nuveen Mortgage and Income Fund,2009,n/a,n/a,https://old.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,2016,n/a,n/a,https://old.nasdaq.com/symbol/nha
NZF,Nuveen Municipal Credit Income Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/nzf
NMCO,Nuveen Municipal Credit Opportunities Fund,2019,n/a,n/a,https://old.nasdaq.com/symbol/nmco
NMZ,Nuveen Municipal High Income Opportunity Fund,2003,n/a,n/a,https://old.nasdaq.com/symbol/nmz
NMI,"Nuveen Municipal Income Fund, Inc.",1988,n/a,n/a,https://old.nasdaq.com/symbol/nmi
NJV,Nuveen New Jersey Municipal Value Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/njv
NXJ,Nuveen New Jersey Quality Municipal Income Fund,2001,n/a,n/a,https://old.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Quality Municipal,2002,n/a,n/a,https://old.nasdaq.com/symbol/nrk
NYV,Nuveen New York Municipal Value Fund 2,2009,n/a,n/a,https://old.nasdaq.com/symbol/nyv
NNY,"Nuveen New York Municipal Value Fund, Inc.",1988,n/a,n/a,https://old.nasdaq.com/symbol/nny
NAN,Nuveen New York Quality Municipal Income Fund,1999,n/a,n/a,https://old.nasdaq.com/symbol/nan
NUO,Nuveen Ohio Quality Municipal Income Fund,1991,n/a,n/a,https://old.nasdaq.com/symbol/nuo
NPN,Nuveen Pennsylvania Municipal Value Fund,2009,n/a,n/a,https://old.nasdaq.com/symbol/npn
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,1991,n/a,n/a,https://old.nasdaq.com/symbol/nqp
JPC,Nuveen Preferred & Income Opportunities Fund,2003,n/a,n/a,https://old.nasdaq.com/symbol/jpc
JPS,Nuveen Preferred & Income Securities Fund,2002,n/a,n/a,https://old.nasdaq.com/symbol/jps
JPT,Nuveen Preferred and Income 2022 Term Fund,2017,n/a,n/a,https://old.nasdaq.com/symbol/jpt
JPI,Nuveen Preferred and Income Term Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/jpi
NAD,Nuveen Quality Municipal Income Fund,1999,n/a,n/a,https://old.nasdaq.com/symbol/nad
JRI,Nuveen Real Asset Income and Growth Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/jri
JRS,Nuveen Real Estate Fund,2001,n/a,n/a,https://old.nasdaq.com/symbol/jrs
BXMX,Nuveen S&P 500 Buy-Write Income Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/spxx
